city,freebase_id,iata_code,country
Lampang,/m/04q68x,,Thailand
Lampasas,/m/0105gy,,United States
Lampertheim,/m/0b9nsz,,Germany
Lamponeia,/m/0rph343,,Turkey
Lampsacus,/m/04tb93,,Turkey
Lanagan,/m/0wxr9,,United States
Lanark,/m/01pkv5,,United Kingdom
Lanark,/m/0s3k1,,United States
Lancaster,/m/0m0bj,,United Kingdom
Lancaster,/m/0l4vc,,United States
Lancaster,/m/0r0jv,,United States
Lancaster,/m/0112tg,,United States
Lancaster,/m/0t52j,,United States
Lancaster,/m/0wzz2,,United States
Lancaster,/m/0d851,,United States
Lancaster,/m/0__w_,,United States
Lancaster,/m/0w3y3,,United States
Lancaster,/m/0_m8s,,United States
Lancaster,/m/0tdpf,,United States
Lanchkhuti,/m/044rmz,,Georgia
Lanchkhuti,/m/044rmz,,Soviet Union
Lanco,/m/02qfyzb,,Chile
Lancy,/m/0894bg,,Switzerland
Landa,/m/0yn2v,,United States
Landau an der Isar,/m/08g8dr,,Germany
Landau in der Pfalz,/m/04r78,,Germany
Landen,/m/014wgy,,Belgium
Lander,/m/011fj5,,United States
Landfall,/m/0wmpp,,United States
Landis,/m/0ykg9,,United States
Landrum,/m/0_ndb,,United States
Landsberg,/m/0cc3gl,,Germany
Landsberg am Lech,/m/07tm80,,Germany
Landshut,/m/01yx6_,,Germany
Landstuhl,/m/0b55ht,,Germany
Lane,/m/0t6t4,,United States
Lanesboro,/m/0sskw,,United States
Lanesboro,/m/0v_8p,,United States
Lanett,/m/0q5pq,,United States
Lang Suan,/m/03cq6gl,,Thailand
Langdon,/m/0ynp9,,United States
Langdon,/m/0t9wz,,United States
Langdon Place,/m/0tfry,,United States
Langelsheim,/m/0c679y,,Germany
Langen,/m/0c4qcl,,Germany
Langen,/m/0dh187,,Germany
Langenau,/m/0dps3h,,Germany
Langenburg,/m/0ff8pv,,Germany
Langenfeld,/m/03_4sv,,Germany
Langenhagen,/m/01z30_,,Germany
Langenselbold,/m/0dsq8l,,Germany
Langenthal,/m/032k99,,Switzerland
Langenzenn,/m/0dz62f,,Germany
Langewiesen,/m/0ff8yv,,Germany
Langfang,/m/05rl5j,,People's Republic of China
Langford,/m/05f_xr,,Canada
Langholm,/m/024qgh,,United Kingdom
Langley,/m/04_z3x,,Canada
Langley,/m/010r29,,United States
Langsa,/m/02775bv,,Indonesia
Lanivtsi,/m/0gt1sn,,Ukraine
Lankin,/m/0yr_x,,United States
Lansford,/m/0yn3n,,United States
Lansing,/m/04pry,,United States
Lansing,/m/0yd19,,United States
Lansing,/m/0t827,,United States
Lansing,/m/0src_,,United States
Lanslebourg-Mont-Cenis,/m/03npgw4,,France
Lanuvium,/m/030bt7,,Italy
Lanyu Township,/m/0nbgg0w,,Taiwan
Lanzhou,/m/01l3n7,,People's Republic of China
Lanús,/m/036yhx,,Argentina
Lanškroun,/m/02m6zv,,Czech Republic
Lanžhot,/m/02z2zwj,,Czech Republic
Lao Bảo,/m/02z2xjx,,Vietnam
Laoag,/m/04fthk,,Philippines
Laodicea,/m/0c1sm7,,Iraq
Laodicea,/m/0c3213,,Greece
Laodicea Combusta,/m/0c1n7l,,Turkey
Laodicea on the Lycus,/m/07qlwc,,Turkey
Lapeer,/m/0vb8t,,United States
Laporte,/m/0w1yf,,United States
Lapovo,/m/09r2z2,,Serbia
Lappeenranta,/m/01lhf7,,Finland
Laprida,/m/03m57tp,,Argentina
Lapu-Lapu,/m/01zxng,,Philippines
Lapwai,/m/0s2fg,,United States
Larache,/m/03m992,,Morocco
Laramie,/m/011f07,,United States
Laranjal do Jari,/m/026bznw,,Brazil
Larantuka,/m/027wfpy,,Indonesia
Laraquete,/m/0275sly,,Chile
Larchwood,/m/0t0_l,,United States
Laredo,/m/010bnr,,United States
Laredo,/m/0wvsm,,United States
Largo,/m/0rr1f,,United States
Largs,/m/022yjl,,United Kingdom
Larimore,/m/0yp34,,United States
Larisa,/m/0gfd6sy,,Turkey
Larissa,/m/04pgb,,Greece
Larissa,/m/0fzk_9,,Turkey
Larissa,/m/07s71p4,,
Larkana,/m/047s8v,,Pakistan
Larkspur,/m/01zgwxs,,United States
Larnaca,/m/01q7yl,,Cyprus
Larne,/m/026_9_,,United Kingdom
Larned,/m/0t9h2,,United States
Larrabee,/m/0sszm,,United States
Larrau,/m/08f88g,,France
Larsa,/m/0lpl9,,Iraq
Larsen Bay,/m/0qfw1,,United States
Larson,/m/0yn83,,United States
Las,/m/06q6j8,,Greece
Las Animas,/m/0r8z3,,United States
Las Breñas,/m/03hm2b6,,Argentina
Las Cabras,/m/04yd1gv,,Chile
Las Condes,/m/04__sm,,Chile
Las Cruces,/m/0xtz9,,United States
Las Cumbres,/m/03qnr4c,,Panama
Las Delicias,/m/0gmdb74,,Mexico
Las Flores,/m/084blv,,Argentina
Las Heras,/m/0dd_d8,,Argentina
Las Lomitas,/m/0bwkfzt,,Argentina
Las Naves,/m/07s69sz,,Ecuador
Las Parejas,/m/0260f7q,,Argentina
Las Piedras,/m/0bslsl,,Uruguay
Las Piñas,/m/015lll,,Philippines
Las Tablas,/m/05k_m9,,Panama
Las Tunas,/m/0b57wh,,Cuba
Las Vegas,/m/0xw24,,United States
Las Vegas,/m/0cv3w,,United States
Las Ventanas,/m/03nmz2m,,Chile
Lashio,/m/03mknd,,Myanmar
Lashkar Gah,/m/066c3w,,Afghanistan
Lasker,/m/0yjdb,,United States
Lassan,/m/0ff8zy,,Germany
Lastoursville,/m/05xnn4,,Gabon
Lastrup,/m/0w7kb,,United States
Latacunga,/m/05fg3n,,Ecuador
Latakia,/m/01bsmp,,Syria
Latexo,/m/01045_,,United States
Latham,/m/0t5jq,,United States
Lathrop,/m/0wty1,,United States
Lathrop,/m/0r5cm,,United States
Lathrup Village,/m/0vlzh,,United States
Latimer,/m/0szkp,,United States
Latimer,/m/0t8yh,,United States
Latina,/m/06k7lb,,Italy
Lato,/m/02p9c6h,,Greece
Lato pros Kamara,/m/02qfnjl,,Greece
Latonia Lakes,/m/0tgj2,,United States
Latowicz,/m/04q6hf0,,Poland
Lattimore,/m/0yfgf,,United States
Latur,/m/05zx_k2,,India
Laubach,/m/0dz7dx,,Germany
Laucha an der Unstrut,/m/0cz1bl,,Germany
Lauchhammer,/m/0dkz9r,,Germany
Lauchheim,/m/0ff9gj,,Germany
Lauda-Königshofen,/m/0dpbtr,,Germany
Lauder,/m/022yjz,,United Kingdom
Lauderdale,/m/0wfk2,,United States
Lauderdale Lakes,/m/0rj5_,,United States
Lauderhill,/m/0rj6s,,United States
Lauenburg/Elbe,/m/0q0n_,,Germany
Lauf an der Pegnitz,/m/0738yw,,Germany
Laufen,/m/07nr_r,,Germany
Laufenburg,/m/085qr1,,Germany
Laufenburg,/m/0cn42l,,Switzerland
Lauffen am Neckar,/m/0dykrb,,Germany
Lauingen,/m/0dylz4,,Germany
Launceston,/m/01nf9x,,Australia
Launstroff,/m/03nq4zy,,France
Laupheim,/m/02mbml,,Germany
Laurel,/m/0twv2,,United States
Laurel,/m/0x465,,United States
Laurel,/m/0wqnn,,United States
Laurel,/m/0x59b,,United States
Laurel,/m/0t1by,,United States
Laurel Hill,/m/0rp9z,,United States
Laurel Park,/m/0yh29,,United States
Laurencekirk,/m/06htck,,United Kingdom
Laurens,/m/0t2bc,,United States
Laurens,/m/0_mc5,,United States
Laurent,/m/05w0mr,,United States
Laurentum,/m/02qmwks,,Ancient Rome
Laurie,/m/0wy52,,United States
Laurinburg,/m/0ykt5,,United States
Lauro de Freitas,/m/0277zw1,,Brazil
Lausanne,/m/04qdj,,Switzerland
Lauscha,/m/0ff9q3,,Germany
Lauta,/m/0ffb21,,Germany
Lautaro,/m/0cmbskn,,Chile
Lauter,/m/0ffb4h,,Germany
Lauter-Bernsbach,/m/0pk_qgt,,Germany
Lauterbach,/m/064qtk,,Germany
Lauterbourg,/m/09ljvq,,France
Lauterecken,/m/09d65m,,Germany
Lauterstein,/m/0ffb6y,,Germany
Lautoka,/m/034_hs,,Fiji
Lava Hot Springs,/m/0s0t1,,United States
Lavaca,/m/0qx3m,,United States
Laval,/m/01dbxr,,Canada
Lavena Ponte Tresa,/m/0ghz6d,,Italy
Lavici,/m/0123ln6h,,Italy
Lavinium,/m/02j0r0,,Italy
Lavon,/m/0214wt9,,United States
Lavonia,/m/0rwk0,,United States
Lavras,/m/0b02n9,,Brazil
Lavumisa,/m/099934,,Eswatini
Lawas,/m/0641gn,,Malaysia
Lawler,/m/0st24,,United States
Lawndale,/m/0yfgs,,United States
Lawndale,/m/0r0k7,,United States
Lawrence,/m/0tz1j,,United States
Lawrence,/m/0t6hk,,United States
Lawrence,/m/0snm9,,United States
Lawrenceburg,/m/0skvm,,United States
Lawrenceburg,/m/0tck9,,United States
Lawrenceburg,/m/0_vrh,,United States
Lawrenceville,/m/0rwyk,,United States
Lawson,/m/013gy6,,United States
Lawtey,/m/0rhkd,,United States
Lawton,/m/0z53k,,United States
Lawton,/m/01_4q11,,United States
Lawton,/m/0yqct,,United States
Layla,/m/07bmc3,,Saudi Arabia
Layou,/m/098vf5,,Saint Vincent and the Grenadines
Layton,/m/010ds8,,United States
Layton,/m/0rp4p,,United States
Layyah,/m/0czyg6,,Pakistan
Lazarevac,/m/01psdh,,Serbia
Lazdijai,/m/0b8th5,,Lithuania
Laç,/m/02613gb,,Albania
Laï,/m/03cgs5,,Chad
Laüs,/m/0gs6ld,,Italy
Le Center,/m/0w4vq,,United States
Le Claire,/m/0t2_q,,United States
Le Grand,/m/013cn8,,United States
Le Grand-Saconnex,/m/07y_gw,,Switzerland
Le Havre,/m/0f3vg,,France
Le Lamentin,/m/0dhcdj,,France
Le Locle,/m/06q_jz,,Switzerland
Le Mans,/m/04r5c,,France
Le Mars,/m/0t27m,,United States
Le Perthus,/m/09lgdc,,France
Le Roy,/m/0sdcz,,United States
Le Roy,/m/0w7zd,,United States
Le Roy,/m/0sv14,,United States
Le Rœulx,/m/017q5x,,Belgium
Le Sueur,/m/01_ym1g,,United States
Le Tampon,/m/0dhczr,,France
LeRoy,/m/0t5_x,,United States
Leachville,/m/0qvvm,,United States
Lead,/m/0_r4g,,United States
Leadington,/m/0w_g7,,United States
Leadore,/m/0s27m,,United States
Leadville,/m/0d1r2,,United States
Leadwood,/m/0w_gl,,United States
League City,/m/013mrc,,United States
Leakey,/m/0107zb,,United States
Leal,/m/0ymtv,,United States
Leander,/m/013n9x,,United States
Leandro N. Alem,/m/08d7cn,,Argentina
Leary,/m/0_ygb,,United States
Leary,/m/0rtkf,,United States
Leavenworth,/m/010psm,,United States
Leavenworth,/m/0qbpy,,United States
Leawood,/m/0t7ps,,United States
Lebach,/m/02glj_,,Germany
Lebanon,/m/0_32v,,United States
Lebanon,/m/0zd_9,,United States
Lebanon,/m/0ww_5,,United States
Lebanon,/m/0tbwj,,United States
Lebanon,/m/0tgzp,,United States
Lebanon,/m/0sgyy,,United States
Lebanon,/m/0sk6y,,United States
Lebanon,/m/0_xfs,,United States
Lebanon,/m/0z2_9,,United States
Lebanon,/m/0xgpg,,United States
Lebanon Junction,/m/0tczj,,United States
Lebedus,/m/0h0nhr,,Turkey
Lebedyn,/m/0gt29x,,Ukraine
Lebo,/m/0t607,,United States
Lebu,/m/03hlld2,,Chile
Lebus,/m/07stgy,,Poland
Lebus,/m/07stgy,,Germany
Lecce,/m/03895d,,Italy
Lecelles,/m/03mgyb0,,France
Lecompton,/m/0t6h_,,United States
Ledra,/m/0gh4n6,,Cyprus
Leduc,/m/01xw4j,,Canada
Ledyard,/m/0t0gn,,United States
Lee's Summit,/m/013gv7,,United States
Leeds,/m/04p3c,,United Kingdom
Leeds,/m/0q858,,United States
Leeds,/m/0ym_1,,United States
Leer,/m/016b4c,,Germany
Leerdam,/m/0wbfh,,Netherlands
Leers,/m/03h2bmm,,France
Leesburg,/m/0rm1h,,United States
Leesburg,/m/0rxrq,,United States
Leesville,/m/0tn4q,,United States
Leeton,/m/0wwx2,,United States
Leeuwarden,/m/0cfss,,Netherlands
Lefkada,/m/01jpjp,,Greece
Leganés,/m/02w158,,Spain
Legazpi,/m/01_6hw,,Philippines
Leggett,/m/0yg5z,,United States
Legio,/m/0f65xh,,Israel
Legionowo,/m/022b3r,,Poland
Legnica,/m/04lt0,,Poland
Leh,/m/02bnpk,,India
Lehesten,/m/0ffd7m,,Germany
Lehi,/m/010gsz,,United States
Lehigh,/m/0t4d3,,United States
Lehigh,/m/0t8dn,,United States
Lehigh,/m/0z50g,,United States
Lehliu Gară,/m/0285cj0,,Romania
Lehr,/m/013j74,,United States
Lehrte,/m/0cmgtq,,Germany
Leibstadt,/m/02pcqt,,Switzerland
Leicester,/m/0dhdp,,United Kingdom
Leichlingen,/m/08dxjb,,Germany
Leiden,/m/0cl8c,,Netherlands
Leighton,/m/0t14d,,United States
Leimen,/m/083xyp,,Germany
Leinefelde-Worbis,/m/03zvky,,Germany
Leinfelden-Echterdingen,/m/0dhmmn,,Germany
Leingarten,/m/0dzdhg,,Germany
Leipheim,/m/0ffdbf,,Germany
Leipzig,/m/04kf4,,Germany
Leisnig,/m/035yrx,,Germany
Leitchfield,/m/0tds6,,United States
Leith,/m/012c2c,,United Kingdom
Leith,/m/0yp5k,,United States
Leithum,/m/080ng59,,Luxembourg
Leiyang,/m/027sr8h,,People's Republic of China
Lekki,/m/012fxlwm,,Nigeria
Lekoni,/m/05xnkn,,Gabon
Leland,/m/0ydjt,,United States
Leland,/m/0ws15,,United States
Leland,/m/0t4g5,,United States
Leland Grove,/m/0sgfk,,United States
Leme,/m/041nzl,,Brazil
Lemgo,/m/01np41,,Germany
Lemmon,/m/0_ry7,,United States
Lemon Grove,/m/0r538,,United States
Lemoore,/m/0q_nl,,United States
Lendava,/m/04w878,,Slovenia
Lenexa,/m/0t7q3,,United States
Lengby,/m/0wdwy,,United States
Lengenfeld,/m/0ffdlv,,Germany
Lengerich,/m/0bl_tc,,Germany
Lengyeltóti,/m/02r5ynn,,Hungary
Lennestadt,/m/0bjl_f,,Germany
Lennox,/m/0_r76,,United States
Lenoir,/m/0yd_h,,United States
Lenoir City,/m/0_vtk,,United States
Lenora,/m/0t974,,United States
Lenox,/m/0srbm,,United States
Lenti,/m/027g70z,,Hungary
Lentvaris,/m/0g0l5z,,Lithuania
Lenzburg,/m/03x_gg,,Switzerland
Lenzen (Elbe),/m/0d0_p8,,Germany
Leola,/m/0_rgf,,United States
Leola,/m/0qtbm,,United States
Leominster,/m/0v04n,,United States
Leon,/m/0t5k1,,United States
Leon,/m/0sv1h,,United States
Leon Valley,/m/0_y6s,,United States
Leona,/m/0105ld,,United States
Leona,/m/0t6f3,,United States
Leonard,/m/010112,,United States
Leonard,/m/0ynjh,,United States
Leonard,/m/0vx_b,,United States
Leonardville,/m/0tb4z,,United States
Leonberg,/m/0d8d4k,,Germany
Leonidas,/m/0wjnc,,United States
Leontopolis,/m/0dk066,,Egypt
Leoti,/m/0tcd1,,United States
Leova,/m/0d13jt,,Moldova
Lepanto,/m/0qwd6,,United States
Lepoglava,/m/0b87ry,,Croatia
Lepreon,/m/04gmqc9,,Greece
Leptis Magna,/m/0d04x,,Libya
Leptis Parva,/m/026d5rr,,Tunisia
Lerik,/m/0h629w,,Azerbaijan
Leroy,/m/0106bf,,United States
Lerum,/m/03bx25s,,Sweden
Lerwick,/m/01v__b,,United Kingdom
Les Cayes,/m/09dbn0,,Haiti
Les Hautes-Rivières,/m/03m8dtk,,France
Les Moëres,/m/03qfkb1,,France
Les Révoires,/m/0dpfmj,,Monaco
Leshan,/m/06pg3t,,People's Republic of China
Lesko,/m/02rrc8,,Poland
Leskovac,/m/01psdv,,Serbia
Leskovik,/m/04y6jpn,,Albania
Leslie,/m/03c_h7p,,United Kingdom
Leslie,/m/0qw_g,,United States
Leslie,/m/0rz3n,,United States
Leslie,/m/0v7yr,,United States
Lessines,/m/017q69,,Belgium
Lester,/m/0t0_y,,United States
Lester Prairie,/m/0w6qj,,United States
Leszna Górna,/m/0285962,,Poland
Leszno,/m/022mzr,,Poland
Letenye,/m/0b7rl1,,Hungary
Lethbridge,/m/01qwkd,,Canada
Lethem,/m/063vp5,,Guyana
Leticia,/m/0swjk,,Colombia
Letlhakane,/m/09cx2b,,Botswana
Letopolis,/m/0zwkf4l,,Egypt
Letts,/m/0t0w3,,United States
Leucae,/m/012hd32d,,Turkey
Leucae,/m/012hg62j,,Greece
Leun,/m/099kt1,,Germany
Leuna,/m/0410sc,,Germany
Leutenberg,/m/0ffdpm,,Germany
Leutershausen,/m/0ffdrc,,Germany
Leutkirch im Allgäu,/m/07l3gv,,Germany
Leuven,/m/0k6bt,,Belgium
Leuze-en-Hainaut,/m/017qgm,,Belgium
Levasy,/m/0wwbx,,United States
Level Plains,/m/0q6mv,,United States
Levelland,/m/0103_q,,United States
Leverkusen,/m/018hxg,,Germany
Lewes,/m/0n0gb,,United States
Lewin Brzeski,/m/02pjjgf,,Poland
Lewis,/m/0ssp9,,United States
Lewis,/m/0t6k0,,United States
Lewisburg,/m/010wqv,,United States
Lewisburg,/m/0_v_g,,United States
Lewisburg,/m/0tgwy,,United States
Lewisport,/m/0tdx0,,United States
Lewiston,/m/010dfg,,United States
Lewiston,/m/0tnkg,,United States
Lewiston,/m/099vf,,United States
Lewiston,/m/0wnh3,,United States
Lewiston Woodville,/m/0yd97,,United States
Lewistown,/m/0s78t,,United States
Lewistown,/m/0wx8j,,United States
Lewistown,/m/0x1rq,,United States
Lewisville,/m/0yg91,,United States
Lewisville,/m/0qv2g,,United States
Lewisville,/m/013mcr,,United States
Lewisville,/m/0s1yn,,United States
Lewisville,/m/0wmy7,,United States
Lewoleba,/m/0n4c7dp,,Indonesia
Lexington,/m/0mnm2,,United States
Lexington,/m/0d9y6,,United States
Lexington,/m/0zfht,,United States
Lexington,/m/0yg0s,,United States
Lexington,/m/0sdd9,,United States
Lexington,/m/0z4yz,,United States
Lexington,/m/0x646,,United States
Lexington,/m/0wq9h,,United States
Lexington,/m/0wx1z,,United States
Lexington,/m/0_vg1,,United States
Lexington,/m/0ryjy,,United States
Lexington,/m/0vstb,,United States
Lezhë,/m/02n8fl,,Albania
León,/m/01n_4h,,Nicaragua
León de Los Aldama,/m/01fsrw,,Mexico
Leśna,/m/02plwb0,,Poland
Leśnica,/m/0fjvmb,,Poland
Leżajsk,/m/02rrcn,,Poland
Lhasa,/m/01jmlw,,People's Republic of China
Lhoka,/m/09r3kx,,People's Republic of China
Lhokseumawe,/m/02775d6,,Indonesia
Liantang Port,/m/0j9qcp5,,People's Republic of China
Lianyungang,/m/03pkgv,,People's Republic of China
Lianzhou,/m/080btp_,,People's Republic of China
Liao Nanjing,/m/0_1m56g,,Liao dynasty
Liaocheng,/m/088wgv,,People's Republic of China
Liaoyang,/m/03pyww,,People's Republic of China
Liaoyuan,/m/06m9xt,,People's Republic of China
Liaqatpur,/m/04g06rb,,Pakistan
Libby,/m/0xjt1,,United States
Liberal,/m/0wslc,,United States
Liberal,/m/0tbrd,,United States
Liberec,/m/01kj5x,,Czech Republic
Libertad,/m/0gvsmxx,,Uruguay
Libertad,/m/03hkzx2,,Argentina
Libertador General San Martín,/m/0c4btl,,Argentina
Liberty,/m/0yjyf,,United States
Liberty,/m/0wttm,,United States
Liberty,/m/0105pw,,United States
Liberty,/m/0_n53,,United States
Liberty,/m/0t8ws,,United States
Liberty,/m/0tdc0,,United States
Liberty Hill,/m/010c3h,,United States
Liberty Lake,/m/021gztv,,United States
Libertyville,/m/0s__3,,United States
Libiąż,/m/02plx__,,Poland
Liboi,/m/027g9kv,,Kenya
Librazhd,/m/01d0mg,,Albania
Libreville,/m/0fq73,,Gabon
Lice,/m/0chl_g,,Turkey
Lich,/m/0dq5w3,,Germany
Lichfield,/m/0153mh,,United Kingdom
Lichinga,/m/09m15p,,Mozambique
Lichtenau,/m/0b2k5t,,Germany
Lichtenau,/m/0bjmng,,Germany
Lichtenberg,/m/0d6x99,,Germany
Lichtenfels,/m/0dkmp6,,Germany
Lichtenfels,/m/03hqz9,,Germany
Lichtenstein,/m/02ps_tf,,Germany
Licking,/m/0x0rv,,United States
Lidderdale,/m/0ssl6,,United States
Lidgerwood,/m/0yqm3,,United States
Lidzbark,/m/04mjjz,,Poland
Lidzbark,/m/04mjjz,,Kingdom of Poland
Lidzbark Warmiński,/m/02cmbs,,Poland
Liebenau,/m/0ffdzm,,Germany
Liebenthal,/m/0tb9h,,United States
Liebenwalde,/m/0fff0q,,Germany
Lieberose,/m/0fff2g,,Germany
Liebstadt,/m/0fff2v,,Germany
Lielvārde,/m/0bp4vc,,Latvia
Lienz,/m/06tb88,,Austria
Liepāja,/m/016mjz,,Latvia
Lier,/m/03j1dq,,Belgium
Liestal,/m/01h80y,,Switzerland
Lieyu Township,/m/05f321,,Taiwan
Lifford,/m/03bb2s,,Ireland
Ligang Township,/m/07kb3w_,,Taiwan
Ligao,/m/06jjq4,,Philippines
Lighthouse Point,/m/01z_5tm,,United States
Lignite,/m/0yn8g,,United States
Ligonier,/m/0sp4q,,United States
Lihula,/m/0b7nlw,,Estonia
Lijiang,/m/02fq4k,,People's Republic of China
Likasi,/m/086gt6,,Democratic Republic of the Congo
Lilbourn,/m/0wy7v,,United States
Lilburn,/m/0rwyx,,United States
Lilesville,/m/0yczx,,United States
Lille,/m/0d8r8,,France
Lillington,/m/0ygyh,,United States
Lilly,/m/0rw1j,,United States
Lilongwe,/m/0fq7l,,Malawi
Lilydale,/m/0vz1d,,United States
Lima,/m/0lpfh,,Peru
Lima,/m/0yshw,,United States
Lima Puluh,/m/051ypnx,,Indonesia
Liman,/m/04gp631,,Azerbaijan
Limani,/m/012m2vc8,,Cameroon
Limanowa,/m/05dp3t,,Poland
Limassol,/m/0ft08,,Cyprus
Limbach-Oberfrohna,/m/0b72wx,,Germany
Limbang,/m/03x65k,,Malaysia
Limbang District,/m/0bbyp3x,,Malaysia
Limbaži,/m/06yxpt,,Latvia
Limbe,/m/05mwkn,,Cameroon
Limbe,/m/03czch8,,Malawi
Limboto,/m/04n060r,,Indonesia
Limbourg,/m/017w3k,,Belgium
Limburg an der Lahn,/m/04npq,,Germany
Lime Springs,/m/0s_g7,,United States
Limeira,/m/027_7r,,Brazil
Limerick,/m/0fp5z,,Ireland
Limoges,/m/0180yl,,France
Limoncito,/m/0b6cyt5,,Bolivia
Limyra,/m/0cq_dx,,Turkey
Limón,/m/04wst4,,Costa Rica
Linares,/m/03_17y,,Chile
Linbian Township,/m/03srnb,,Taiwan
Lincang,/m/04rgng,,People's Republic of China
Lincoln,/m/04jt2,,United Kingdom
Lincoln,/m/04gxf,,United States
Lincoln,/m/0qc06,,United States
Lincoln,/m/0qxjs,,United States
Lincoln,/m/0sbrv,,United States
Lincoln,/m/0wsr5,,United States
Lincoln,/m/0r2v2,,United States
Lincoln,/m/0t3km,,United States
Lincoln,/m/0yn9h,,United States
Lincoln,/m/0265_wh,,Argentina
Lincoln Center,/m/0t83_,,United States
Lincoln City,/m/0zdws,,United States
Lincoln Park,/m/0xck0,,United States
Lincolnshire,/m/0tfs8,,United States
Lincolnton,/m/0yhlj,,United States
Lincolnton,/m/0rxw4,,United States
Lincolnville,/m/0t8d_,,United States
Lindale,/m/0108wk,,United States
Lindau,/m/01jq_7,,Germany
Linden,/m/06jh12,,Guyana
Linden,/m/0xt0t,,United States
Linden,/m/0yfwx,,United States
Linden,/m/0dvns9,,Germany
Linden,/m/0q92f,,United States
Linden,/m/0stvy,,United States
Linden,/m/0_zw1,,United States
Linden,/m/0v5tw,,United States
Lindenberg im Allgäu,/m/0861d6,,Germany
Lindenfels,/m/03rf8w,,Germany
Lindi,/m/020pfm,,Tanzania
Lindon,/m/021bcvp,,United States
Lindow,/m/0dwvl5,,Germany
Lindsay,/m/0r7wp,,United States
Lindsay,/m/0__ml,,United States
Lindsay,/m/0z5zg,,United States
Lindsborg,/m/0t8m5,,United States
Lindström,/m/0vx88,,United States
Lindum Colonia,/m/025tcz0,,United Kingdom
Lineville,/m/0q5zt,,United States
Lineville,/m/0t478,,United States
Linfen,/m/05xtzn,,People's Republic of China
Lingen,/m/04g6n9,,Germany
Linguère,/m/09h2ry,,Senegal
Linhares,/m/0306yc,,Brazil
Linjiang,/m/026tnk6,,People's Republic of China
Linkuva,/m/0g9dw3,,Lithuania
Linköping,/m/0zw1_,,Sweden
Linlithgow,/m/0dy_3z,,United Kingdom
Linluo Township,/m/07k5kt1,,Taiwan
Linn,/m/0wyrh,,United States
Linn,/m/0tcbb,,United States
Linn Creek,/m/0wt26,,United States
Linn Grove,/m/0ss5h,,United States
Linn Valley,/m/0t85c,,United States
Linnei Township,/m/07k98jq,,Taiwan
Linneus,/m/0wxgc,,United States
Linnich,/m/0bflm6,,Germany
Lino Lakes,/m/0vstp,,United States
Linstead,/m/079tv6,,Jamaica
Linton,/m/0ynz8,,United States
Linton,/m/0sltk,,United States
Linwood,/m/0206vpx,,United States
Linwood,/m/0t82m,,United States
Linyi,/m/069zgh,,People's Republic of China
Linz,/m/0fhmf,,Austria
Linz am Rhein,/m/040s51,,Germany
Lionel Town,/m/09rtdf_,,Jamaica
Liouciou Township,/m/07khqcl,,Taiwan
Lioujiao Township,/m/07kdf3s,,Taiwan
Lipa,/m/035x8p,,Philippines
Lipan,/m/0214zk6,,United States
Lipcani,/m/03vr8s,,Moldova
Lipiany,/m/0284bp1,,Poland
Lipik,/m/0c8g2n,,Croatia
Lipnița,/m/02pj756,,Romania
Lipno,/m/0c46hg,,Poland
Lipník nad Bečvou,/m/0br9sb,,Czech Republic
Lipova,/m/0kw6vc,,Romania
"Lipovac, Nijemci",/m/02rlz7s,,Croatia
Lippstadt,/m/03fp8v,,Germany
Lipscomb,/m/0q85n,,United States
Lipsk,/m/0286gxb,,Poland
Liquiçá,/m/0bq2pn,,Timor-Leste
Lira,/m/05x5nn,,Uganda
Lircay,/m/047mkdf,,Peru
Lisala,/m/0cbhl6,,Democratic Republic of the Congo
Lisbon,/m/04llb,,Portugal
Lisbon,/m/0yqf5,,United States
Lisbon,/m/0t0qn,,United States
Lisburn,/m/01zrsk,,United Kingdom
Liscomb,/m/0t1c8,,United States
Lishui,/m/037_vc,,People's Republic of China
Lismore,/m/020760,,Australia
Lismore,/m/0w8v7,,United States
Lissos,/m/025swh5,,Greece
Litchfield,/m/0sdsq,,United States
Litchfield,/m/0w70h,,United States
Litchfield,/m/0v70v,,United States
Litchfield Park,/m/01z5b2l,,United States
Litchville,/m/0ymv5,,United States
Liteni,/m/04g07zk,,Romania
Liternum,/m/044tpj,,Italy
Lithgow,/m/03rmfc,,Australia
Lithonia,/m/0rvwp,,United States
Litomyšl,/m/033g5n,,Czech Republic
Litoměřice,/m/03fw7s,,Czech Republic
Litovel,/m/084s7q,,Czech Republic
Little Canada,/m/0wfkf,,United States
Little Elm,/m/0214zlv,,United States
Little Falls,/m/08zmsf,,United States
Little Falls,/m/0w7l0,,United States
Little Flock,/m/0qrq9,,United States
Little Italy,/m/06zl6z6,,Australia
Little River,/m/0tb3l,,United States
Little River-Academy,/m/0_y06,,United States
Little Rock,/m/0ftvg,,United States
Little Rock,/m/01_4qht,,United States
Little Sioux,/m/01_4qjk,,United States
Littlefield,/m/0105dt,,United States
Littlefork,/m/0w43p,,United States
Littleton,/m/0g8lsf,,United States
Litvínov,/m/02_096,,Czech Republic
Lityn,/m/0134pmbq,,Ukraine
Liuboml,/m/0c2c0t,,Ukraine
Liubotyn,/m/0d5dbp,,Ukraine
Liupanshui,/m/027pxqs,,People's Republic of China
Liuzhou,/m/0489yr,,People's Republic of China
Livada,/m/02w6pdx,,Romania
Live Oak,/m/011m48,,United States
Live Oak,/m/0214_61,,United States
Live Oak,/m/0rsh1,,United States
